data,roll(fi) angle,pitch(theta) angle
1970-01-02 01:28:31,-177.7435,19.1865
1970-01-02 01:28:41,-177.3697,19.184
1970-01-02 01:28:51,-177.3442,19.6304
1970-01-02 01:29:01,-177.904,20.0351
1970-01-02 01:29:11,-177.6526,19.7442
1970-01-02 01:29:21,-177.7143,20.1814
1970-01-02 01:29:31,-177.4593,19.965
1970-01-02 01:29:41,-177.6399,19.8427
1970-01-02 01:29:51,-177.6373,19.4768
1970-01-02 01:30:01,-177.764,19.6243
1970-01-02 01:30:11,-178.1444,19.22
1970-01-02 01:30:21,-177.6064,19.2991
1970-01-02 01:30:31,-177.3946,19.4344
1970-01-02 01:30:41,-177.7494,19.6873
1970-01-02 01:30:51,-178.2586,19.5942
1970-01-02 01:31:01,-177.9656,19.1606
1970-01-02 01:31:11,-177.3612,19.022
1970-01-02 01:31:21,-177.5909,19.2495
1970-01-02 01:31:31,-177.4538,19.8402
1970-01-02 01:31:41,-177.8835,20.0505
1970-01-02 01:31:51,-177.819,20.3989
1970-01-02 01:32:01,-177.6322,20.5058
1970-01-02 01:32:11,-177.5567,20.2776
1970-01-02 01:32:21,-177.0659,19.8788
1970-01-02 01:32:31,-177.7832,19.3589
1970-01-02 01:32:41,-177.4919,18.9672
1970-01-02 01:32:51,-177.2737,18.4155
1970-01-02 01:33:01,-177.5659,18.8746
1970-01-02 01:33:11,-177.8447,19.1951
1970-01-02 01:33:21,-178.3741,19.9707
1970-01-02 01:33:31,-178.1886,20.2243
1970-01-02 01:33:41,-177.7444,20.3352
1970-01-02 01:33:51,-177.57,19.6809
1970-01-02 01:34:01,-177.4142,19.4088
1970-01-02 01:34:11,-177.5477,19.3883
1970-01-02 01:34:21,-177.2387,19.1845
1970-01-02 01:34:31,-177.3143,18.9818
1970-01-02 01:34:41,-177.5319,19.3943
1970-01-02 01:34:51,-177.8812,20.0705
1970-01-02 01:35:01,-178.44,20.0414
1970-01-02 01:35:11,-177.8904,19.826
1970-01-02 01:35:21,-177.505,19.5892
1970-01-02 01:35:31,-177.2854,19.3908
1970-01-02 01:35:41,-177.2679,18.9419
1970-01-02 01:35:51,-177.439,18.9102
1970-01-02 01:36:01,-177.6677,19.4637
1970-01-02 01:36:11,-178.1807,20.3607
1970-01-02 01:36:21,-177.9367,20.0765
1970-01-02 01:36:31,-178.253,20.1497
1970-01-02 01:36:41,-177.8858,19.7556
1970-01-02 01:36:51,-177.6425,19.7131
1970-01-02 01:37:01,-177.0486,19.2746
1970-01-02 01:37:11,-177.2563,18.9076
1970-01-02 01:37:21,-177.3808,19.0541
1970-01-02 01:37:31,-177.4335,19.3836
1970-01-02 01:37:41,-177.6702,19.4989
1970-01-02 01:37:51,-177.8743,20.351
1970-01-02 01:38:01,-177.505,20.5792
1970-01-02 01:38:11,-177.9345,20.2621
1970-01-02 01:38:21,-177.9479,19.8664
1970-01-02 01:38:31,-178.0208,19.6038
1970-01-02 01:38:41,-177.6677,19.4091
1970-01-02 01:38:51,-177.4675,19.6322
1970-01-02 01:39:01,-177.7688,19.475
1970-01-02 01:39:11,-177.764,19.514
1970-01-02 01:39:21,-178.1323,19.9433
1970-01-02 01:39:31,-177.6141,20.5397
1970-01-02 01:39:41,-177.7998,20.3421
1970-01-02 01:39:51,-177.7926,20.9556
1970-01-02 01:40:01,-177.562,20.4567
1970-01-02 01:40:11,-177.2942,19.9873
1970-01-02 01:40:21,-176.9108,19.1156
1970-01-02 01:40:31,-177.439,19.1281
1970-01-02 01:40:41,-178.0101,19.757
1970-01-02 01:40:51,-178.0057,19.4096
1970-01-02 01:41:01,-178.3208,20.0351
1970-01-02 01:41:11,-177.7494,20.0742
1970-01-02 01:41:21,-177.8812,19.2973
1970-01-02 01:41:31,-178.1343,19.2058
1970-01-02 01:41:41,-177.9107,18.7179
1970-01-02 01:41:51,-177.7459,17.9084
1970-01-02 01:42:01,-177.3836,17.831
1970-01-02 01:42:11,-177.685,17.5763
1970-01-02 01:42:21,-177.6924,17.3028
1970-01-02 01:42:31,-178.292,17.2112
1970-01-02 01:42:41,-177.9307,17.1734
1970-01-02 01:42:51,-177.9329,16.767
1970-01-02 01:43:01,-178.1071,16.1063
1970-01-02 01:43:11,-178.0606,15.4875
1970-01-02 01:43:21,-178.0728,14.9458
1970-01-02 01:43:31,-178.0768,14.5224
1970-01-02 01:43:41,-177.8502,14.097
1970-01-02 01:43:51,-178.2026,13.5777
1970-01-02 01:44:01,-178.4454,13.7214
1970-01-02 01:44:11,-178.3856,12.9285
1970-01-02 01:44:21,-178.0869,12.8129
1970-01-02 01:44:31,-177.8479,12.2986
1970-01-02 01:44:41,-178.2064,12.1298
1970-01-02 01:44:51,-178.2157,11.7841
1970-01-02 01:45:01,-178.7455,11.5483
1970-01-02 01:45:11,-178.4582,10.952
1970-01-02 01:45:21,-178.2267,10.404
1970-01-02 01:45:31,-178.3345,9.9495
1970-01-02 01:45:41,-178.4089,8.942
1970-01-02 01:45:51,-179.0001,8.1783
1970-01-02 01:46:01,-178.6487,7.5926
1970-01-02 01:46:11,-178.82,7.1598
1970-01-02 01:46:21,-178.6487,6.725
1970-01-02 01:46:31,-178.8904,6.3967
1970-01-02 01:46:41,-178.7774,5.6286
1970-01-02 01:46:51,-178.3783,5.4272
1970-01-02 01:47:01,-178.5971,5.651
1970-01-02 01:47:11,-178.8285,5.1986
1970-01-02 01:47:21,-179.2377,4.0978
1970-01-02 01:47:31,-179.0713,3.7095
1970-01-02 01:47:41,-178.7885,3.342
1970-01-02 01:47:51,-178.6141,3.1149
1970-01-02 01:48:01,-178.549,2.7254
1970-01-02 01:48:11,-179.1337,2.1935
1970-01-02 01:48:21,-178.9016,1.6759
1970-01-02 01:48:31,-178.9552,1.0446
1970-01-02 01:48:41,-178.9531,0.756
1970-01-02 01:48:51,-178.9615,0.4038
1970-01-02 01:49:01,-179.7086,0.0583
1970-01-02 01:49:11,-179.4213,0.0
1970-01-02 01:49:21,-179.2454,-0.5224
1970-01-02 01:49:31,-179.3595,-0.2329
1970-01-02 01:49:41,-179.0684,-0.1747
1970-01-02 01:49:51,-179.5351,-0.6973
1970-01-02 01:50:01,-179.4818,-1.6694
1970-01-02 01:50:11,-179.1955,-2.1251
1970-01-02 01:50:21,-178.7472,-2.7879
1970-01-02 01:50:31,-178.9698,-2.9162
1970-01-02 01:50:41,-179.4807,-2.8249
1970-01-02 01:50:51,-179.4765,-3.0798
1970-01-02 01:51:01,-179.5957,-3.1734
1970-01-02 01:51:11,-179.4765,-3.5436
1970-01-02 01:51:21,-179.1389,-3.8403
1970-01-02 01:51:31,-179.3097,-3.5618
1970-01-02 01:51:41,-179.3083,-3.7411
1970-01-02 01:51:51,-179.4201,-3.8216
1970-01-02 01:52:01,-179.3608,-4.234
1970-01-02 01:52:11,-179.3083,-4.2
1970-01-02 01:52:21,-179.5969,-4.5395
1970-01-02 01:52:31,-179.1914,-4.5528
1970-01-02 01:52:41,-179.4776,-4.9219
1970-01-02 01:52:51,-179.4189,-4.9845
1970-01-02 01:53:01,-179.5351,-5.2728
1970-01-02 01:53:11,-179.3679,-5.3288
1970-01-02 01:53:21,-179.4818,-5.4537
1970-01-02 01:53:31,-179.5977,-5.5568
1970-01-02 01:53:41,-179.3647,-5.8132
1970-01-02 01:53:51,-179.4765,-5.624
1970-01-02 01:54:01,-179.2492,-5.3554
1970-01-02 01:54:11,-179.2522,-5.1629
1970-01-02 01:54:21,-179.7654,-5.5537
1970-01-02 01:54:31,-179.4189,-6.0208
1970-01-02 01:54:41,-179.4802,-6.0418
1970-01-02 01:54:51,-179.3083,-6.5421
1970-01-02 01:55:01,180.0,-6.4727
1970-01-02 01:55:11,-179.4172,-6.3271
1970-01-02 01:55:21,-179.6485,-6.3015
1970-01-02 01:55:31,-179.9414,-6.308
1970-01-02 01:55:41,-179.5916,-6.3336
1970-01-02 01:55:51,-179.8838,-6.3657
1970-01-02 01:56:01,-179.3083,-6.5421
1970-01-02 01:56:11,-179.5403,-6.693
1970-01-02 01:56:21,-179.6538,-6.492
1970-01-02 01:56:31,-179.6517,-5.9575
1970-01-02 01:56:41,-179.8267,-5.9278
1970-01-02 01:56:51,-179.6492,-6.1154
1970-01-02 01:57:01,-179.2439,-5.7389
1970-01-02 01:57:11,-179.302,-5.5085
1970-01-02 01:57:21,-179.5957,-5.7562
1970-01-02 01:57:31,-179.7095,-5.6185
1970-01-02 01:57:41,-179.2999,-5.9296
1970-01-02 01:57:51,-179.5342,-6.2633
1970-01-02 01:58:01,-179.2537,-6.0055
1970-01-02 01:58:11,-179.8251,-6.4425
1970-01-02 01:58:21,179.8242,-5.8381
1970-01-02 01:58:31,-179.6496,-5.7625
1970-01-02 01:58:41,-179.6478,-5.908
1970-01-02 01:58:51,-179.4038,-6.5884
1970-01-02 01:59:01,-178.5877,-5.4627
1970-01-02 01:59:11,-179.7095,-6.3082
1970-01-02 01:59:21,-178.9531,-6.0837
1970-01-02 01:59:31,179.8814,-6.0862
1970-01-02 01:59:41,-179.5337,-5.6931
1970-01-02 01:59:51,-179.8847,-5.7448
1970-01-02 02:00:01,-179.3628,-6.1744
1970-01-02 02:00:11,-179.2462,-6.1805
1970-01-02 02:00:21,-179.1213,-5.8955
1970-01-02 02:00:31,-179.7652,-5.7919
1970-01-02 02:00:41,-179.8834,-5.9817
1970-01-02 02:00:51,-179.4828,-5.7843
1970-01-02 02:01:01,-179.477,-5.7909
1970-01-02 02:01:11,-179.4166,-5.9874
1970-01-02 02:01:21,-179.5323,-5.9997
1970-01-02 02:01:31,-179.8253,-5.8604
1970-01-02 02:01:41,-179.5932,-5.6184
1970-01-02 02:01:51,-179.2454,-5.8423
1970-01-02 02:02:01,-179.3041,-5.8365
1970-01-02 02:02:11,-179.4812,-6.0868
1970-01-02 02:02:21,-179.8262,-5.831
1970-01-02 02:02:31,-179.5332,-5.6411
1970-01-02 02:02:41,-179.6481,-5.902
1970-01-02 02:02:51,-179.3628,-5.716
1970-01-02 02:03:01,-179.423,-5.9787
1970-01-02 02:03:11,-179.5957,-5.8705
1970-01-02 02:03:21,-179.2423,-5.8659
1970-01-02 02:03:31,-179.5332,-5.8721
1970-01-02 02:03:41,-179.1906,-5.6471
1970-01-02 02:03:51,-179.5932,-5.6184
1970-01-02 02:04:01,-179.5299,-5.5649
1970-01-02 02:04:11,180.0,-5.6584
1970-01-02 02:04:21,-179.7065,-5.7338
1970-01-02 02:04:31,-179.2415,-5.9295
1970-01-02 02:04:41,-179.5953,-5.8192
1970-01-02 02:04:51,-179.5347,-6.027
1970-01-02 02:05:01,-179.3097,-5.8468
1970-01-02 02:05:11,-179.3563,-5.4262
1970-01-02 02:05:21,-179.5294,-5.7453
1970-01-02 02:05:31,-179.5389,-5.5734
1970-01-02 02:05:41,-179.5379,-5.9848
1970-01-02 02:05:51,-179.5393,-6.1377
1970-01-02 02:06:01,-179.0072,-5.7618
1970-01-02 02:06:11,-179.2999,-5.6408
1970-01-02 02:06:21,-179.4776,-5.7276
1970-01-02 02:06:31,-179.6545,-6.0808
1970-01-02 02:06:41,-179.4224,-5.9275
1970-01-02 02:06:51,-179.1267,-5.975
1970-01-02 02:07:01,-179.5912,-5.9937
1970-01-02 02:07:11,-179.7657,-5.8381
1970-01-02 02:07:21,-179.8244,-5.6004
1970-01-02 02:07:31,-179.7678,-5.7278
1970-01-02 02:07:41,-179.0627,-5.7794
1970-01-02 02:07:51,-179.7666,-5.9877
1970-01-02 02:08:01,-179.4172,-6.0967
1970-01-02 02:08:11,-179.7098,-5.9001
1970-01-02 02:08:21,-179.826,-6.0663
1970-01-02 02:08:31,-178.7334,-5.9086
1970-01-02 02:08:41,-179.3062,-6.0477
1970-01-02 02:08:51,-179.6531,-5.9908
1970-01-02 02:09:01,-179.537,-5.7677
1970-01-02 02:09:11,-179.4744,-5.6467
1970-01-02 02:09:21,-179.3556,-5.4897
1970-01-02 02:09:31,-179.5891,-5.7918
1970-01-02 02:09:41,-179.9414,-5.9541
1970-01-02 02:09:51,-179.6538,-5.7505
1970-01-02 02:10:01,-179.6535,-5.9848
1970-01-02 02:10:11,-179.0212,-6.0231
1970-01-02 02:10:21,180.0,-6.0121
1970-01-02 02:10:31,-179.2484,-5.876
1970-01-02 02:10:41,-179.5389,-6.0298
1970-01-02 02:10:51,-178.6824,-5.7091
1970-01-02 02:11:01,-179.7074,-6.4685
1970-01-02 02:11:11,-179.302,-5.5085
1970-01-02 02:11:21,179.9405,-5.634
1970-01-02 02:11:31,180.0,-5.3959
1970-01-02 02:11:41,-179.189,-5.4289
1970-01-02 02:11:51,-179.7652,-5.7919
1970-01-02 02:12:01,-178.6798,-5.8341
1970-01-02 02:12:11,-179.3125,-6.0503
1970-01-02 02:12:21,-179.7704,-6.233
1970-01-02 02:12:31,180.0,-6.6285
1970-01-02 02:12:41,-178.4534,-5.1409
1970-01-02 02:12:51,-179.7095,-5.4457
1970-01-02 02:13:01,179.9417,-5.5835
1970-01-02 02:13:11,-179.3125,-5.3128
1970-01-02 02:13:21,-179.5899,-5.722
1970-01-02 02:13:31,180.0,-5.7979
1970-01-02 02:13:41,-179.0241,-5.9484
1970-01-02 02:13:51,-179.1466,-5.8395
1970-01-02 02:14:01,-179.1406,-5.71
1970-01-02 02:14:11,-179.1873,-5.0945
1970-01-02 02:14:21,-179.3543,-4.8605
1970-01-02 02:14:31,-179.9409,-4.4213
1970-01-02 02:14:41,-179.7664,-4.0233
1970-01-02 02:14:51,-179.0787,-3.9664
1970-01-02 02:15:01,-178.9049,-3.9128
1970-01-02 02:15:11,-179.7642,-3.9431
1970-01-02 02:15:21,-178.9563,-3.5902
1970-01-02 02:15:31,-178.8392,-3.7093
1970-01-02 02:15:41,-179.0769,-4.0318
1970-01-02 02:15:51,-179.0172,-3.8097
1970-01-02 02:16:01,-179.9403,-4.5265
1970-01-02 02:16:11,-179.7115,-4.8925
1970-01-02 02:16:21,-178.7006,-4.9026
1970-01-02 02:16:31,-179.4781,-4.8018
1970-01-02 02:16:41,-179.942,-4.5716
1970-01-02 02:16:51,-178.2678,-3.8621
1970-01-02 02:17:01,-178.3389,-3.318
1970-01-02 02:17:11,-179.0162,-2.3134
1970-01-02 02:17:21,-179.1168,-2.7651
1970-01-02 02:17:31,180.0,-3.7983
1970-01-02 02:17:41,-179.8257,-5.1577
1970-01-02 02:17:51,-179.3048,-5.0843
1970-01-02 02:18:01,-177.5154,-5.5711
1970-01-02 02:18:11,180.0,-4.376
1970-01-02 02:18:21,-178.6597,-1.8058
1970-01-02 02:18:31,-178.7007,-1.2989
1970-01-02 02:18:41,-179.9422,-2.6576
1970-01-02 02:18:51,-179.4959,-7.1868
1970-01-02 02:19:01,-178.977,-10.5082
1970-01-02 02:19:11,-177.7635,-2.646
1970-01-02 02:19:21,-176.9781,-0.1162
1970-01-02 02:19:31,-178.0008,-1.4694
1970-01-02 02:19:41,177.98,-1.8407
1970-01-02 02:19:51,178.838,-3.8287
1970-01-02 02:20:01,-179.6559,-5.1478
1970-01-02 02:20:11,179.7687,-5.1892
1970-01-02 02:20:21,-179.0192,-4.72
1970-01-02 02:20:31,-178.5779,-3.6921
1970-01-02 02:20:41,-179.1458,-3.3561
1970-01-02 02:20:51,-178.3961,-3.7746
1970-01-02 02:21:01,-178.5461,-3.021
1970-01-02 02:21:11,-179.5622,-3.0619
1970-01-02 02:21:21,-179.5953,-2.5999
1970-01-02 02:21:31,-179.2477,-3.929
1970-01-02 02:21:41,-179.3653,-3.7449
1970-01-02 02:21:51,-179.7687,-3.6375
1970-01-02 02:22:01,-179.1372,-3.447
1970-01-02 02:22:11,-179.4177,-3.7211
1970-01-02 02:22:21,-179.5347,-3.5436
1970-01-02 02:22:31,-178.8949,-3.7748
1970-01-02 02:22:41,-179.4201,-3.7061
1970-01-02 02:22:51,-179.1284,-3.8291
1970-01-02 02:23:01,-178.906,-3.5649
1970-01-02 02:23:11,-179.1346,-3.5723
1970-01-02 02:23:21,-178.8961,-3.5974
1970-01-02 02:23:31,-179.1815,-3.7943
1970-01-02 02:23:41,-179.124,-3.3832
1970-01-02 02:23:51,-179.2499,-3.515
1970-01-02 02:24:01,-179.3672,-3.6764
1970-01-02 02:24:11,-179.3041,-3.6483
1970-01-02 02:24:21,-179.1882,-3.7637
1970-01-02 02:24:31,-179.0122,-3.9446
1970-01-02 02:24:41,-179.1882,-3.8791
1970-01-02 02:24:51,-179.2446,-3.6556
1970-01-02 02:25:01,-179.3041,-3.475
1970-01-02 02:25:11,-179.4754,-3.783
1970-01-02 02:25:21,-179.2462,-3.5327
1970-01-02 02:25:31,-179.302,-3.4276
1970-01-02 02:25:41,-179.0806,-2.9279
1970-01-02 02:25:51,-179.4242,-3.3359
1970-01-02 02:26:01,-179.0132,-3.8251
1970-01-02 02:26:11,-179.2446,-3.8292
1970-01-02 02:26:21,-179.4781,-3.7061
1970-01-02 02:26:31,-178.9667,-3.4971
1970-01-02 02:26:41,-179.0722,-3.3592
1970-01-02 02:26:51,-178.9605,-3.5182
1970-01-02 02:27:01,-179.3041,-3.186
1970-01-02 02:27:11,-179.2423,-3.5506
1970-01-02 02:27:21,-179.2462,-3.8214
1970-01-02 02:27:31,-179.0732,-3.7597
1970-01-02 02:27:41,-179.0102,-3.8367
1970-01-02 02:27:51,-179.3653,-3.6875
1970-01-02 02:28:01,-179.477,-3.4242
1970-01-02 02:28:11,-179.0132,-3.6517
1970-01-02 02:28:21,-179.1267,-3.5469
1970-01-02 02:28:31,-179.3589,-3.3765
1970-01-02 02:28:41,-179.302,-3.8331
1970-01-02 02:28:51,-179.0787,-3.393
1970-01-02 02:29:01,-179.0231,-3.7296
1970-01-02 02:29:11,-178.8473,-3.4536
1970-01-02 02:29:21,-179.0694,-3.3115
1970-01-02 02:29:31,-179.4213,-3.8715
1970-01-02 02:29:41,-179.1346,-3.917
1970-01-02 02:29:51,-179.0172,-3.5794
1970-01-02 02:30:01,-179.3615,-3.305
1970-01-02 02:30:11,-178.9541,-3.5396
1970-01-02 02:30:21,-178.9027,-3.9207
1970-01-02 02:30:31,-179.0222,-3.7333
1970-01-02 02:30:41,-179.1328,-3.6371
1970-01-02 02:30:51,-179.0665,-3.5541
1970-01-02 02:31:01,-179.2408,-3.4415
1970-01-02 02:31:11,-179.075,-3.8673
1970-01-02 02:31:21,-179.0833,-3.6615
1970-01-02 02:31:31,-178.9552,-3.3625
1970-01-02 02:31:41,-179.24,-3.6197
1970-01-02 02:31:51,-179.3569,-3.9108
1970-01-02 02:32:01,-179.0732,-3.529
1970-01-02 02:32:11,-178.9082,-3.3861
1970-01-02 02:32:21,-179.0251,-3.4366
1970-01-02 02:32:31,-179.0703,-3.9447
1970-01-02 02:32:41,-179.1311,-3.9905
1970-01-02 02:32:51,-178.906,-4.0808
1970-01-02 02:33:01,-179.2499,-3.4
1970-01-02 02:33:11,-179.2992,-3.3251
1970-01-02 02:33:21,-179.0072,-3.4994
1970-01-02 02:33:31,-179.3608,-4.1184
1970-01-02 02:33:41,-179.1914,-3.4034
1970-01-02 02:33:51,-179.0182,-3.173
1970-01-02 02:34:01,-179.0162,-3.2947
1970-01-02 02:34:11,-178.6678,-4.1051
1970-01-02 02:34:21,-179.2477,-3.929
1970-01-02 02:34:31,-179.2423,-3.7248
1970-01-02 02:34:41,-179.3083,-3.3966
1970-01-02 02:34:51,-178.8983,-3.1279
1970-01-02 02:35:01,-178.8961,-3.5395
1970-01-02 02:35:11,-179.2439,-3.9488
1970-01-02 02:35:21,-179.1815,-3.4449
1970-01-02 02:35:31,-179.2477,-3.7561
1970-01-02 02:35:41,-179.075,-3.3491
1970-01-02 02:35:51,-178.8427,-3.6404
1970-01-02 02:36:01,-179.0122,-3.5396
1970-01-02 02:36:11,-179.0732,-3.9904
1970-01-02 02:36:21,-179.4754,-3.841
1970-01-02 02:36:31,-179.1302,-4.1676
1970-01-02 02:36:41,-178.8427,-3.5828
1970-01-02 02:36:51,-178.9584,-3.2947
1970-01-02 02:37:01,-178.7848,-3.3521
1970-01-02 02:37:11,-179.1898,-3.8137
1970-01-02 02:37:21,-178.8938,-3.5467
1970-01-02 02:37:31,-179.0132,-3.3047
1970-01-02 02:37:41,-179.0112,-3.2534
1970-01-02 02:37:51,-179.0172,-3.2914
1970-01-02 02:38:01,-179.1906,-3.8099
1970-01-02 02:38:11,-179.0722,-3.879
1970-01-02 02:38:21,-178.9005,-3.4676
1970-01-02 02:38:31,-179.0162,-3.4101
1970-01-02 02:38:41,-179.3076,-3.7449
1970-01-02 02:38:51,-179.1955,-3.787
1970-01-02 02:39:01,-178.9552,-3.2468
1970-01-02 02:39:11,-178.9488,-3.2666
1970-01-02 02:39:21,-179.0112,-3.4853
1970-01-02 02:39:31,-179.0769,-3.6872
1970-01-02 02:39:41,-179.076,-3.5759
1970-01-02 02:39:51,-179.2469,-3.5868
1970-01-02 02:40:01,-178.7737,-3.7899
1970-01-02 02:40:11,-178.9563,-3.6479
1970-01-02 02:40:21,-179.0806,-3.558
1970-01-02 02:40:31,-178.8462,-3.8592
1970-01-02 02:40:41,-179.0787,-3.5078
1970-01-02 02:40:51,-178.9563,-3.5902
1970-01-02 02:41:01,-179.0122,-3.4817
1970-01-02 02:41:11,-179.0172,-3.5794
1970-01-02 02:41:21,-178.8427,-3.5252
1970-01-02 02:41:31,-179.0202,-3.6834
1970-01-02 02:41:41,-178.8972,-3.6515
1970-01-02 02:41:51,-179.075,-3.637
1970-01-02 02:42:01,-179.1906,-3.6372
1970-01-02 02:42:11,-178.8949,-3.7169
1970-01-02 02:42:21,-179.184,-3.4925
1970-01-02 02:42:31,-179.2469,-3.7022
1970-01-02 02:42:41,-179.0722,-3.6481
1970-01-02 02:42:51,-179.1275,-3.5433
1970-01-02 02:43:01,-179.0778,-3.5687
1970-01-02 02:43:11,-178.9005,-3.6405
1970-01-02 02:43:21,-178.9027,-3.9207
1970-01-02 02:43:31,-178.8938,-3.7786
1970-01-02 02:43:41,-179.0722,-3.5325
1970-01-02 02:43:51,-179.1947,-3.2751
1970-01-02 02:44:01,-179.1267,-3.3729
1970-01-02 02:44:11,-178.8972,-3.5937
1970-01-02 02:44:21,-178.9626,-3.5686
1970-01-02 02:44:31,-178.8415,-3.4133
1970-01-02 02:44:41,-179.1328,-3.6947
1970-01-02 02:44:51,-179.3027,-3.9449
1970-01-02 02:45:01,-178.5593,-3.6254
1970-01-02 02:45:11,-179.0162,-3.6983
1970-01-02 02:45:21,-179.4195,-3.4786
1970-01-02 02:45:31,-179.3621,-3.6483
1970-01-02 02:45:41,-178.6624,-3.8902
1970-01-02 02:45:51,-178.838,-3.4816
1970-01-02 02:46:01,-179.1865,-3.3661
1970-01-02 02:46:11,-179.1311,-3.7598
1970-01-02 02:46:21,-179.0787,-3.7371
1970-01-02 02:46:31,-178.7824,-3.7055
1970-01-02 02:46:41,-178.8403,-3.59
1970-01-02 02:46:51,-178.786,-3.8094
1970-01-02 02:47:01,-179.2492,-3.8061
1970-01-02 02:47:11,-179.0192,-3.5722
1970-01-02 02:47:21,-178.6651,-3.4778
1970-01-02 02:47:31,-179.0694,-3.8329
1970-01-02 02:47:41,-179.0132,-3.5939
1970-01-02 02:47:51,-178.8427,-3.6981
1970-01-02 02:48:01,-179.0132,-3.5939
1970-01-02 02:48:11,-178.9594,-3.349
1970-01-02 02:48:21,-179.0694,-3.7171
1970-01-02 02:48:31,-178.8438,-3.6944
1970-01-02 02:48:41,-179.0824,-3.4366
1970-01-02 02:48:51,-179.0182,-3.4032
1970-01-02 02:49:01,-178.8403,-3.6478
1970-01-02 02:49:11,-179.1857,-3.1956
1970-01-02 02:49:21,-178.9038,-3.687
1970-01-02 02:49:31,-179.0172,-3.8097
1970-01-02 02:49:41,-179.1311,-3.529
1970-01-02 02:49:51,-179.0072,-3.5576
1970-01-02 02:50:01,-179.2446,-3.8292
1970-01-02 02:50:11,-179.0741,-3.8136
1970-01-02 02:50:21,-179.2515,-3.5079
1970-01-02 02:50:31,-178.7848,-3.4675
1970-01-02 02:50:41,-178.8983,-3.4746
1970-01-02 02:50:51,-178.8321,-3.5574
1970-01-02 02:51:01,-178.8473,-3.6832
1970-01-02 02:51:11,-179.1275,-3.4274
1970-01-02 02:51:21,-179.0713,-3.5361
1970-01-02 02:51:31,-178.9563,-3.5324
1970-01-02 02:51:41,-178.7787,-3.6588
1970-01-02 02:51:51,-178.8438,-3.6368
1970-01-02 02:52:01,-179.1346,-3.8022
1970-01-02 02:52:11,-179.1882,-3.7059
1970-01-02 02:52:21,-179.0192,-3.3998
1970-01-02 02:52:31,-179.0162,-3.6406
1970-01-02 02:52:41,-179.0732,-3.7597
1970-01-02 02:52:51,-179.2484,-3.4644
1970-01-02 02:53:01,-179.1311,-3.529
1970-01-02 02:53:11,-178.951,-3.6084
1970-01-02 02:53:21,-178.8344,-3.4341
1970-01-02 02:53:31,-179.075,-3.7522
1970-01-02 02:53:41,-179.2423,-4.0148
1970-01-02 02:53:51,-178.9594,-3.6369
1970-01-02 02:54:01,-178.9541,-3.4817
1970-01-02 02:54:11,-178.952,-3.3147
1970-01-02 02:54:21,-179.0694,-3.6591
1970-01-02 02:54:31,-178.8994,-3.7595
1970-01-02 02:54:41,-179.1346,-3.6298
1970-01-02 02:54:51,-178.6678,-3.7592
1970-01-02 02:55:01,-178.7848,-3.698
1970-01-02 02:55:11,-179.0769,-3.4573
1970-01-02 02:55:21,-179.2454,-3.5363
1970-01-02 02:55:31,-179.1906,-3.7523
1970-01-02 02:55:41,-179.0703,-3.7712
1970-01-02 02:55:51,-178.8961,-3.5974
1970-01-02 02:56:01,-179.0675,-3.2601
1970-01-02 02:56:11,-179.1354,-3.7983
1970-01-02 02:56:21,-179.0122,-3.5396
1970-01-02 02:56:31,-178.8972,-3.5937
1970-01-02 02:56:41,-179.1258,-3.4344
1970-01-02 02:56:51,-179.2462,-3.6482
1970-01-02 02:57:01,-178.845,-3.5756
1970-01-02 02:57:11,-179.0684,-3.4889
1970-01-02 02:57:21,-179.0072,-3.4413
1970-01-02 02:57:31,-179.0732,-3.8174
1970-01-02 02:57:41,-179.3055,-3.8714
1970-01-02 02:57:51,-179.0132,-3.6517
1970-01-02 02:58:01,-179.189,-3.7022
1970-01-02 02:58:11,-179.0102,-3.6048
1970-01-02 02:58:21,-179.1832,-3.4961
1970-01-02 02:58:31,-178.7334,-3.794
1970-01-02 02:58:41,-179.0222,-3.8479
1970-01-02 02:58:51,-179.1319,-3.4102
1970-01-02 02:59:01,-178.7799,-3.6551
1970-01-02 02:59:11,-179.1319,-3.6408
1970-01-02 02:59:21,-178.9531,-3.5432
1970-01-02 02:59:31,-179.1914,-3.3458
1970-01-02 02:59:41,-179.1284,-3.424
1970-01-02 02:59:51,-178.8949,-3.7169
1970-01-02 03:00:01,-179.0162,-3.6406
1970-01-02 03:00:11,-178.8485,-3.5649
1970-01-02 03:00:21,-179.1906,-3.6947
1970-01-02 03:00:31,-179.0132,-3.4782
1970-01-02 03:00:41,-178.7848,-3.6404
1970-01-02 03:00:51,-179.0741,-3.6407
1970-01-02 03:01:01,-178.9531,-3.3113
1970-01-02 03:01:11,-179.189,-3.5291
1970-01-02 03:01:21,-179.0102,-3.3728
1970-01-02 03:01:31,-178.7218,-3.8286
1970-01-02 03:01:41,-178.7799,-3.9443
1970-01-02 03:01:51,-178.9552,-3.3625
1970-01-02 03:02:01,-179.2492,-3.7486
1970-01-02 03:02:11,-178.951,-3.6084
1970-01-02 03:02:21,-179.0713,-3.4783
1970-01-02 03:02:31,-178.8949,-3.601
1970-01-02 03:02:41,-178.7799,-3.7129
1970-01-02 03:02:51,-179.2462,-3.4749
1970-01-02 03:03:01,-179.1328,-3.4643
1970-01-02 03:03:11,-178.7295,-3.633
